0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0029187976231750674,1.7703751956831784e-06,0.0001614534412428465,0.0034359649591611165,0.0016029116282999434,0.0031033850206489064,0.001288329865612661,0.002052005469451836,0.0046052180874539056,0.002628036827608926,0.000547702848285856,0.0017718120387963264,0.0029187976231750674,1.7703751956831784e-06,0.0001614534412428465,0.0034359649591611165,0.0016029116282999434,0.0031033850206489064,0.001288329865612661,0.002052005469451836,0.0046052180874539056,0.002628036827608926,0.000547702848285856,0.0017718120387963264,97.0
0.004548794325431591,0.0012991357958198962,0.0012676025285433819,0.005578814901388058,0.003298936597882101,0.004626198110955151,0.002963680205203171,0.004893373906557552,0.009263853695674762,0.0035527314710074626,0.000920853423466061,0.001989267283682463,0.004548794325431591,0.0012991357958198962,0.0012676025285433819,0.005578814901388058,0.003298936597882101,0.004626198110955151,0.002963680205203171,0.004893373906557552,0.009263853695674762,0.0035527314710074626,0.000920853423466061,0.001989267283682463,97.00000008957626
0.005893228087544991,0.002389766596466048,0.0022483334127172423,0.007184558855402721,0.004404749268570922,0.005418032834416971,0.004335817790565805,0.007165954674143261,0.01301780807044596,0.004257170500014438,0.0012217921942417548,0.0020475277517361065,0.005893228087544991,0.002389766596466048,0.0022483334127172423,0.007184558855402721,0.004404749268570922,0.005418032834416971,0.004335817790565805,0.007165954674143261,0.01301780807044596,0.004257170500014438,0.0012217921942417548,0.0020475277517361065,97.0000001734651
0.00684126260100107,0.0031775197642575515,0.0030065508460017654,0.008150155272019094,0.004901275102391746,0.005481145114701971,0.005344423947495409,0.008800532103851063,0.015706713610292786,0.004690272468024456,0.0014381437921376114,0.001951585903954795,0.00684126260100107,0.0031775197642575515,0.0030065508460017654,0.008150155272019094,0.004901275102391746,0.005481145114701971,0.005344423947495409,0.008800532103851063,0.015706713610292786,0.004690272468024456,0.0014381437921376114,0.001951585903954795,97.0000002516666
0.007325255270564694,0.0036134760026791837,0.0034800556067893355,0.0084446204568971,0.004846230871672517,0.0049034432105809515,0.005963837085884346,0.009790014277741623,0.01727840554441367,0.004828250905972779,0.0015659245335475983,0.0017242898775619265,0.007325255270564694,0.0036134760026791837,0.0034800556067893355,0.0084446204568971,0.004846230871672517,0.0049034432105809515,0.005963837085884346,0.009790014277741623,0.01727840554441367,0.004828250905972779,0.0015659245335475983,0.0017242898775619265,97.0000003241807
0.0073271894546212005,0.003698477497217005,0.0036458468348238853,0.008110727824931071,0.004361374460332377,0.003843458468105968,0.006203034224071134,0.010182356996319548,0.01778419174887224,0.004676765860348413,0.0016085180047147496,0.0014022051614569983,0.0073271894546212005,0.003698477497217005,0.0036458468348238853,0.008110727824931071,0.004361374460332377,0.003843458468105968,0.006203034224071134,0.010182356996319548,0.01778419174887224,0.004676765860348413,0.0016085180047147496,0.0014022051614569983,97.00000039100745
0.006879024444564785,0.003478513604114192,0.0035190588409015023,0.007257361470958498,0.0036115066630733397,0.002506865797237081,0.00610198403612665,0.010067967014949995,0.017362485697407334,0.004269426772736334,0.0015748065599627613,0.0010296968087786938,0.006879024444564785,0.003478513604114192,0.0035190588409015023,0.007257361470958498,0.0036115066630733397,0.002506865797237081,0.00610198403612665,0.010067967014949995,0.017362485697407334,0.004269426772736334,0.0015748065599627613,0.0010296968087786938,97.00000045214676
0.006057016902506044,0.0030340589082658545,0.003147132302923063,0.006043566411508325,0.002778437555492141,0.0011178310051334994,0.005724923776505702,0.009563640441077536,0.016213605566559253,0.0036628774500129676,0.0014768567543510438,0.0006521821385742457,0.006057016902506044,0.0030340589082658545,0.003147132302923063,0.006043566411508325,0.002778437555492141,0.0011178310051334994,0.005724923776505702,0.009563640441077536,0.016213605566559253,0.0036628774500129676,0.0014768567543510438,0.0006521821385742457,97.00000050759871
0.0049708472054803025,0.002465302601982578,0.0026004156174287544,0.004656490980256832,0.0020337830704091637,-0.00011091302479052436,0.005151467834511699,0.008795406145989199,0.014569584574202273,0.002929166519191385,0.0013276040521324516,0.0003096064637918712,0.0049708472054803025,0.002465302601982578,0.0026004156174287544,0.004656490980256832,0.0020337830704091637,-0.00011091302479052436,0.005151467834511699,0.008795406145989199,0.014569584574202273,0.002929166519191385,0.0013276040521324516,0.0003096064637918712,97.00000055736332
0.003749049577453962,0.0018757109380186843,0.001960776643685287,0.0032862650240481073,0.0015145329463764363,-0.0010052749983506996,0.0044666925833488,0.007882614670296708,0.012663304916649893,0.0021464766930178805,0.0011389492574394504,3.113098383921447e-05,0.003749049577453962,0.0018757109380186843,0.001960776643685287,0.0032862650240481073,0.0015145329463764363,-0.0010052749983506996,0.0044666925833488,0.007882614670296708,0.012663304916649893,0.0021464766930178805,0.0011389492574394504,3.113098383921447e-05,97.0000006014405
