0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.0022086586516381393,-0.00383158018270861,-0.0022491673615117344,-0.0009908292713384354,-0.0024554634245941187,0.0012716759108687239,-0.0007312191463100448,-0.00031047366581869116,-0.001309123099184868,-0.0014370367696418392,-0.0022571455594308535,-0.0005261462105498888,-0.0022086586516381393,-0.00383158018270861,-0.0022491673615117344,-0.0009908292713384354,-0.0024554634245941187,0.0012716759108687239,-0.0007312191463100448,-0.00031047366581869116,-0.001309123099184868,-0.0014370367696418392,-0.0022571455594308535,-0.0005261462105498888,99.0
-0.0020452735617480025,-0.004249749190834788,-0.002445221649888655,-0.002185104540491671,-0.0035925400856590354,0.0005957458010555865,-0.0009256532966322246,-0.0008588034508401384,-0.0018415817726910198,-0.0025257798874674916,-0.0037678956368149704,-0.0017122977687238118,-0.0020452735617480025,-0.004249749190834788,-0.002445221649888655,-0.002185104540491671,-0.0035925400856590354,0.0005957458010555865,-0.0009256532966322246,-0.0008588034508401384,-0.0018415817726910198,-0.0025257798874674916,-0.0037678956368149704,-0.0017122977687238118,99.0
-0.001795128588067494,-0.004432544933331685,-0.0025881799887279055,-0.003242502222235811,-0.004542926492401614,-4.251831229006885e-05,-0.0011221566584149027,-0.0014127344865074096,-0.0023824170544800797,-0.003447417366502442,-0.005044047484055591,-0.0027687360345888734,-0.001795128588067494,-0.004432544933331685,-0.0025881799887279055,-0.003242502222235811,-0.004542926492401614,-4.251831229006885e-05,-0.0011221566584149027,-0.0014127344865074096,-0.0023824170544800797,-0.003447417366502442,-0.005044047484055591,-0.0027687360345888734,99.0
-0.0014915844938854367,-0.004386219821443057,-0.0026707010492891784,-0.00409922163745546,-0.005243593063831794,-0.0006228761749613647,-0.0012898522135194861,-0.001923518283449109,-0.0028986451391639478,-0.00413464699321034,-0.006000330489021172,-0.0036352880602457467,-0.0014915844938854367,-0.004386219821443057,-0.0026707010492891784,-0.00409922163745546,-0.005243593063831794,-0.0006228761749613647,-0.0012898522135194861,-0.001923518283449109,-0.0028986451391639478,-0.00413464699321034,-0.006000330489021172,-0.0036352880602457467,99.0
-0.0011681964675314877,-0.004143049258102537,-0.0026867729469139553,-0.004708230902397685,-0.005654106688573395,-0.0011315673496058627,-0.001400939568732359,-0.0023466813945269608,-0.003355914570037596,-0.004545519610153591,-0.006584781735495855,-0.004274321410334752,-0.0011681964675314877,-0.004143049258102537,-0.0026867729469139553,-0.004708230902397685,-0.005654106688573395,-0.0011315673496058627,-0.001400939568732359,-0.0023466813945269608,-0.003355914570037596,-0.004545519610153591,-0.006584781735495855,-0.004274321410334752,99.0
-0.0008550776055118235,-0.0037564328581129853,-0.0026320648101420758,-0.005043391695356786,-0.005761025566357022,-0.0015630217599054744,-0.0014343968844047633,-0.0026469550223147424,-0.003721803835249443,-0.004667779763933478,-0.006783139594052455,-0.004672990711854624,-0.0008550776055118235,-0.0037564328581129853,-0.0026320648101420758,-0.005043391695356786,-0.005761025566357022,-0.0015630217599054744,-0.0014343968844047633,-0.0026469550223147424,-0.003721803835249443,-0.004667779763933478,-0.006783139594052455,-0.004672990711854624,99.0
-0.0005762073205837335,-0.003293049927159098,-0.0025046015855242276,-0.005101506150479857,-0.005579161477190113,-0.0019204581181250402,-0.0013786079145064645,-0.002801919482365462,-0.003968851209169079,-0.004519425414132182,-0.006618638564963017,-0.004842226892450594,-0.0005762073205837335,-0.003293049927159098,-0.0025046015855242276,-0.005101506150479857,-0.005579161477190113,-0.0019204581181250402,-0.0013786079145064645,-0.002801919482365462,-0.003968851209169079,-0.004519425414132182,-0.006618638564963017,-0.004842226892450594,99.0
-0.00034792261138495494,-0.0028232353613799753,-0.002305629942439434,-0.004902064927849196,-0.005149479357327881,-0.0022151729762766963,-0.0012325613271270087,-0.002803950301027698,-0.004077019574392361,-0.004145468394486137,-0.006147393679299774,-0.004812800005259919,-0.00034792261138495494,-0.0028232353613799753,-0.002305629942439434,-0.004902064927849196,-0.005149479357327881,-0.0022151729762766963,-0.0012325613271270087,-0.002803950301027698,-0.004077019574392361,-0.004145468394486137,-0.006147393679299774,-0.004812800005259919,99.0
-0.000178621676595733,-0.0024109968544825558,-0.0020404570794391006,-0.004484726767618093,-0.00453384481846825,-0.0024645315176502545,-0.0010054942790307414,-0.0026602888768866243,-0.004035382383357449,-0.003611392406772059,-0.005450125450536508,-0.004629183723556622,-0.000178621676595733,-0.0024109968544825558,-0.0020404570794391006,-0.004484726767618093,-0.00453384481846825,-0.0024645315176502545,-0.0010054942790307414,-0.0026602888768866243,-0.004035382383357449,-0.003611392406772059,-0.005450125450536508,-0.004629183723556622,99.0
-6.951790106624036e-05,-0.0021051322119353465,-0.001719003347184107,-0.0039048108807050704,-0.003807256310302783,-0.0026888909901989556,-0.0007150945553014975,-0.0023913141103087724,-0.0038429163746936767,-0.0029942450623878817,-0.0046214183300397095,-0.004342224160512498,-6.951790106624036e-05,-0.0021051322119353465,-0.001719003347184107,-0.0039048108807050704,-0.003807256310302783,-0.0026888909901989556,-0.0007150945553014975,-0.0023913141103087724,-0.0038429163746936767,-0.0029942450623878817,-0.0046214183300397095,-0.004342224160512498,99.0
-1.613871200599604e-05,-0.0019327230445507348,-0.0013558255196902235,-0.0032273048836247305,-0.0030485495260464076,-0.002907881995296783,-0.00038459675915852794,-0.0020273268393332594,-0.003508389094547302,-0.0023726035566020093,-0.003757971247968901,-0.0040017306808647225,-1.613871200599604e-05,-0.0019327230445507348,-0.0013558255196902235,-0.0032273048836247305,-0.0030485495260464076,-0.002907881995296783,-0.00038459675915852794,-0.0020273268393332594,-0.003508389094547302,-0.0023726035566020093,-0.003757971247968901,-0.0040017306808647225,99.0
-1.0188843402604503e-05,-0.001895908679781378,-0.0009694408109698268,-0.0025200560071830004,-0.002330785354225163,-0.0031366076137692754,-3.927263687172002e-05,-0.0016043440929141607,-0.0030494226347735857,-0.0018167789653256742,-0.002947359225140956,-0.00365005023467366,-1.0188843402604503e-05,-0.001895908679781378,-0.0009694408109698268,-0.0025200560071830004,-0.002330785354225163,-0.0031366076137692754,-3.927263687172002e-05,-0.0016043440929141607,-0.0030494226347735857,-0.0018167789653256742,-0.002947359225140956,-0.00365005023467366,99.0
